"IDPIF","zIndex","SUPQUEMADA","RADIO_M","MUERTOS","HERIDOS","IDCOMUNIDAD","COMUNIDAD","IDPROVINCIA","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","RES_GRP_CAUSA","IDGRUPOCAUSA","DESC_CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2009240375","1525","112.1000","597.348627195233","0","0","17","CASTILLA Y LEON","24","LEON","LA VECILLA-LA ROBLA","ROBLA LA","42.80920500","-5.52700000","2009-04-05","1163","1444","0","6","INCENDIO REPRODUCIDO","34","4","8","0","0"
"2007490247","1526","112.0000","597.082132144185","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","FIGUERUELA DE ARRIBA","41.87539100","-6.41157500","2007-11-02","418","523","1","4","Provocados para ahuyentar animales (lobos, jabalíes)","33","5","6","0","0"
"2006270563","1527","112.0000","597.082132144185","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","CARBALLEDO","42.53635900","-7.73963500","2006-08-08","720","800","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","79","13","3","1324","19231"
"2005370346","1528","112.0000","597.082132144185","0","0","17","CASTILLA Y LEON","37","SALAMANCA","BEJAR","ALDEACIPRESTE","40.42068900","-5.88693900","2005-07-16","460","550","1","4","Sin datos","92","0","4","0","22760"
"2005323018","1529","112.0000","597.082132144185","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","MONTERREI","42.35799300","-7.36536300","2005-08-19","700","940","1","4","Vandalismo","31","2","8","0","0"
"2005322967","1530","112.0000","597.082132144185","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","A GUDIÑA","42.36396600","-7.52066100","2005-08-18","345","475","1","4","Provocados por cazadores para facilitar la caza","38","4","0","0","0"
"2001100705","1531","112.0000","597.082132144185","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","CABEZUELA DEL VALLE","40.16889000","-5.77671100","2001-09-09","7090","7210","1","4","Sin datos","108","9","8","0","0"
"2010331321","1532","111.4000","595.480657291858","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","IBIAS","43.06862600","-6.81623300","2010-05-23","295","3075","1","4","Provocados por pastores y ganaderos para regenerar el pasto","27","1","2","0","895"
"2009370302","1533","111.2000","594.945874375455","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","VILLAR DE PERALONSO","41.05880900","-6.16725600","2009-08-15","642","4751","0","1","RAYO","55","2","0","0","0"
"2003400040","1534","111.0200","594.464158416001","0","0","17","CASTILLA Y LEON","40","SEGOVIA","NAVAFRIA","SANTIUSTE DE PEDRAZA","41.07462800","-3.91064900","2003-08-05","1005","1255","0","1","RAYO","82","15","1","0","0"
"2002450225","1535","111.0000","594.410610322534","0","0","11","CASTILLA-MANCHA","45","TOLEDO","SAGRA-TOLEDO","ESCALONA","40.15233200","-4.38930900","2002-08-23","135","220","0","2","ESCAPE DE VERTEDERO","20","4","4","0","0"
"2010331615","1536","110.9000","594.142797463559","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","IBIAS","43.09006700","-6.80782900","2010-09-06","1394","1424","1","4","Provocados por pastores y ganaderos para regenerar el pasto","53","0","5","0","18644"
"2005290200","1537","110.5400","593.177670000787","0","0","4","ANDALUCIA","29","MALAGA","SERRANIA DE RONDA","EL BURGO","36.81393700","-4.95487900","2005-08-09","480","3180","0","2","FUMADORES","169","8","9","45559","867188"
"2001060118","1538","110.5000","593.070336665971","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","BADAJOZ","38.94863700","-6.98050100","2001-07-07","230","270","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","29","5","2","0","0"
"2003110086","1539","110.3300","592.613953114991","0","0","4","ANDALUCIA","11","CADIZ","CAMPO DE GIBRALTAR","SAN ROQUE","36.23169500","-5.37733800","2003-08-16","438","1380","1","4","Sin datos","138","9","7","0","0"
"2010490094","1540","110.2000","592.264716638208","0","0","17","CASTILLA Y LEON","49","ZAMORA","BERMILLO DE SAYAGO","ROELOS DE SAYAGO","41.27289600","-6.16596100","2010-08-25","1030","3310","0","2","TRABAJOS FORESTALES","59","3","3","1484","0"
"2009330876","1541","110.1400","592.103461096815","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.08186600","-6.64444500","2009-03-20","564","844","1","4","Provocados por pastores y ganaderos para regenerar el pasto","15","1","2","0","0"
"2010240015","1542","110.0000","591.72702727032","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","OENCIA","42.56847900","-6.96989300","2010-03-16","1560","1740","1","4","Sin datos","12","1","0","0","0"
"2009100557","1543","110.0000","591.72702727032","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","CABEZUELA DEL VALLE","40.22903400","-5.84237100","2009-09-12","1792","5902","0","1","RAYO","83","3","9","0","0"
"2006151000","1544","110.0000","591.72702727032","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","A BAÑA","42.98559800","-8.71437800","2006-07-17","855","1755","1","4","Sin datos","43","9","0","0","235527"
"2006050029","1545","110.0000","591.72702727032","0","0","17","CASTILLA Y LEON","5","AVILA","EL TIEMBLO","TIEMBLO EL","40.43129500","-4.54460100","2006-06-06","720","1680","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","86","13","6","0","0"
"2005240758","1546","110.0000","591.72702727032","0","0","17","CASTILLA Y LEON","24","LEON","VILLABLINO-HUERGAS DE BABIA","CABRILLANES","42.92881900","-6.15245000","2005-08-29","4418","5924","1","4","Sin datos","193","0","8","0","0"
"2005240711","1547","110.0000","591.72702727032","0","0","17","CASTILLA Y LEON","24","LEON","CANALES-LA MAGDALENA","MURIAS DE PAREDES","42.83703500","-6.19152800","2005-08-16","4184","7244","0","1","RAYO","92","7","7","0","0"
"2004490553","1548","110.0000","591.72702727032","0","0","17","CASTILLA Y LEON","49","ZAMORA","BERMILLO DE SAYAGO","FERMOSELLE","41.28130200","-6.33369400","2004-10-04","2220","4320","1","4","Sin datos","44","2","5","0","0"
"2004330229","1549","110.0000","591.72702727032","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","TINEO","43.33933400","-6.48244900","2004-02-05","1845","1860","0","5","CAUSA DESCONOCIDA","10","0","1","0","0"
"2004270223","1550","110.0000","591.72702727032","0","0","3","GALICIA","27","LUGO","LUGO-SARRIA","ANTAS DE ULLA","42.75762500","-7.92052100","2004-03-27","510","555","1","4","Sin datos","16","2","0","27","0"
"2003321178","1551","110.0000","591.72702727032","0","0","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","SAN CRISTOVO DE CEA","42.49938100","-7.95140800","2003-08-08","790","3265","1","4","Sin datos","126","23","18","0","441324"
"2003270825","1552","110.0000","591.72702727032","0","0","3","GALICIA","27","LUGO","FONSAGRADA-OS ANCARES","BALEIRA","43.02747800","-7.19562200","2003-08-12","2150","6490","0","1","RAYO","17","7","8","0","13809"
"2003240242","1553","110.0000","591.72702727032","0","0","17","CASTILLA Y LEON","24","LEON","BEMBIBRE","IGUEÑA","42.73806600","-6.26531700","2003-08-05","1590","3045","0","1","RAYO","30","0","1","0","12941"
"2003090014","1554","110.0000","591.72702727032","0","0","17","CASTILLA Y LEON","9","BURGOS","ESPINOSA DE LOS MONTEROS","ESPINOSA DE LOS MONTEROS","43.11429100","-3.59763600","2003-03-20","420","450","1","4","Provocados por pastores y ganaderos para regenerar el pasto","18","1","1","0","11522"
"2002100236","1555","110.0000","591.72702727032","0","0","14","EXTREMADURA","10","CACERES","HURDES","NUÑOMORAL","40.40769200","-6.25261600","2002-07-15","1010","1655","1","4","Sin datos","78","0","5","0","117936"
"2001490222","1556","110.0000","591.72702727032","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","VILLALCAMPO","41.52837300","-6.05449400","2001-09-06","495","615","1","4","Sin datos","35","2","1","0","0"
"2001321723","1557","110.0000","591.72702727032","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VILARDEVÓS","41.89182800","-7.37678800","2001-09-13","800","1145","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","52","5","5","0","0"
"2001240522","1558","110.0000","591.72702727032","0","0","17","CASTILLA Y LEON","24","LEON","LA VECILLA-LA ROBLA","POLA DE GORDON LA","42.87603900","-5.69006300","2001-09-16","3300","3360","1","4","Sin datos","47","2","2","4141","1638741"
"2001240447","1559","110.0000","591.72702727032","0","0","17","CASTILLA Y LEON","24","LEON","ASTORGA","LUCILLO","42.39001000","-6.37204700","2001-09-08","315","525","1","4","Sin datos","71","3","1","4550","0"
"2009260098","1560","109.7200","590.973440283787","0","0","7","LA RIOJA","26","LA RIOJA","OJA","EZCARAY","42.25298500","-3.03342300","2009-10-05","805","2755","1","4","Provocados por pastores y ganaderos para regenerar el pasto","179","11","8","226095","3535"
"2005152614","1561","109.5600","590.542387388883","0","0","3","GALICIA","15","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","CURTIS","43.15978900","-7.98029600","2005-10-09","1065","1135","1","4","Sin datos","32","5","0","0","0"
"2003390173","1562","109.5400","590.488483652073","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","VILLAFUFRE","43.26507200","-3.88330900","2003-09-19","3660","4440","0","5","CAUSA DESCONOCIDA","82","7","1","25282","221202"
"2001100643","1563","109.5300","590.461529938324","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","CUACOS DE YUSTE","40.05578200","-5.65641200","2001-08-15","390","605","1","4","Provocados por cazadores para facilitar la caza","51","2","6","0","0"
"2001410137","1564","109.5000","590.380661413677","0","0","4","ANDALUCIA","41","SEVILLA","SIERRA NORTE","LA PUEBLA DE LOS INFANTES","37.75845200","-5.47036600","2001-08-07","790","1142","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","99","24","6","3005","2374"
"2010240173","1565","109.4000","590.111019626872","0","0","17","CASTILLA Y LEON","24","LEON","VILLABLINO-HUERGAS DE BABIA","PALACIOS DEL SIL","42.87238700","-6.45667200","2010-08-21","1210","2830","1","4","Sin datos","146","3","12","0","0"
"2010321339","1566","109.0000","589.031218137317","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","MANZANEDA","42.28551900","-7.15110800","2010-10-02","508","596","1","4","Otras motivaciones","41","4","6","0","0"
"2004060556","1567","109.0000","589.031218137317","0","0","14","EXTREMADURA","6","BADAJOZ","TENTUDIA","FUENTE DE CANTOS","38.27056100","-6.21656600","2004-09-19","200","245","0","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","24","2","1","0","846"
"2003240056","1568","109.0000","589.031218137317","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","CORULLON","42.57630200","-6.85434800","2003-04-03","384","425","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","15","1","0","0","0"
"2002290161","1569","109.0000","589.031218137317","0","1","4","ANDALUCIA","29","MALAGA","SERRANIA DE RONDA","JIMERA DE LÍBAR","36.66755800","-5.27796700","2002-07-26","421","1231","0","3","LÍNEAS ELÉCTRICAS","91","5","10","1106","183254"
"2005151807","1570","108.8000","588.49057440877","0","0","3","GALICIA","15","A CORUÑA","FERROL","FERROL","43.50186700","-8.28793200","2005-08-15","920","1580","1","4","Sin datos","27","4","0","0","0"
"2007390051","1571","108.7000","588.220066201231","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 4","CABUÉRNIGA","43.21396600","-4.30307800","2007-02-16","630","910","1","4","Provocados por pastores y ganaderos para regenerar el pasto","40","0","1","1412","28171"
"2006290086","1572","108.6800","588.165949630326","0","0","4","ANDALUCIA","29","MALAGA","ANTEQUERA","ANTEQUERA","36.92251700","-4.48731700","2006-07-28","400","1270","0","3","LÍNEAS ELÉCTRICAS","149","8","11","86898","1307"
"2003240270","1573","108.5000","587.678676241884","0","0","17","CASTILLA Y LEON","24","LEON","PONFERRADA","PONFERRADA","42.49903600","-6.56292500","2003-08-08","1268","1868","1","4","Sin datos","59","9","7","0","113057"
"2005150482","1574","108.3300","587.218102329024","0","0","3","GALICIA","15","A CORUÑA","FERROL","AS PONTES DE GARCIA RODRIGUEZ","43.49611400","-7.79241600","2005-03-19","860","1690","1","4","Otras motivaciones","26","8","2","0","0"
"2009490207","1575","108.0000","586.323014283504","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PORTO","42.15981700","-6.84483500","2009-03-20","1500","1530","1","4","Provocados por pastores y ganaderos para regenerar el pasto","17","0","2","0","0"
"2006490230","1576","108.0000","586.323014283504","0","0","17","CASTILLA Y LEON","49","ZAMORA","TABARA","VEGALATRAVE","41.71207800","-6.10196700","2006-08-31","283","1900","1","4","Sin datos","60","5","9","0","0"
"2005490582","1577","108.0000","586.323014283504","0","0","17","CASTILLA Y LEON","49","ZAMORA","BENAVENTE","AYOO DE VIDRIALES","42.11861500","-6.05015400","2005-06-24","371","1675","1","4","Sin datos","37","6","3","9336","0"
"2008320966","1578","107.7500","585.644006511664","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","A VEIGA","42.21742400","-6.99295500","2008-07-25","761","4060","1","4","Sin datos","29","8","6","0","21500"
"2009330007","1579","107.0000","583.60224315595","0","0","5","ASTURIAS","33","ASTURIAS","ORIENTE","PARRES","43.41800800","-5.11351600","2009-03-17","0","0","1","4","Provocados por pastores y ganaderos para regenerar el pasto","24","2","3","0","6825"
"2009240288","1580","107.0000","583.60224315595","0","0","17","CASTILLA Y LEON","24","LEON","BEMBIBRE","IGUEÑA","42.76703400","-6.30511600","2009-02-21","0","0","0","2","QUEMA DE MATORRAL (SIN ESPECIFICAR)","0","0","0","0","0"
"2004322624","1581","107.0000","583.60224315595","0","0","3","GALICIA","32","OURENSE","A LIMIA","BANDE","42.02992800","-7.89567900","2004-08-02","740","1155","1","4","Sin datos","66","5","4","0","72478"
"2004241107","1582","107.0000","583.60224315595","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","VILLAFRANCA DEL BIERZO","42.70185700","-6.80745100","2004-02-10","1290","1350","1","4","Sin datos","32","0","0","0","0"
"2002323370","1583","107.0000","583.60224315595","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","ALLARIZ","42.23089600","-7.85534200","2002-08-30","1025","1570","1","4","Sin datos","56","3","0","0","42294"
"2002322665","1584","107.0000","583.60224315595","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","MONTERREI","41.97534800","-7.51262400","2002-08-15","595","660","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","12","1","2","0","2754"
"2006360207","1585","106.9400","583.438593414033","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","CRECENTE","42.22036300","-8.21966800","2006-02-13","970","1050","1","4","Provocados por pirómanos","58","8","0","12641","153254"
"2008330747","1586","106.4000","581.963674896942","0","0","5","ASTURIAS","33","ASTURIAS","NALON","SOBRESCOBIO","43.21818400","-5.47069200","2008-02-17","0","0","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","22","0","2","0","0"
"2006361806","1587","106.4000","581.963674896942","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","CRECENTE","42.16320200","-8.24283900","2006-08-10","345","735","1","4","Provocados por pirómanos","26","4","0","5605","346596"
"2009160230","1588","106.1600","581.306954347453","0","0","11","CASTILLA-MANCHA","16","CUENCA","MANCHA ALTA","ZAFRA DE ZÁNCARA","39.87941900","-2.54295300","2009-07-29","260","1325","0","2","QUEMA DE BASURA","64","5","6","54184","0"
"2002240070","1589","106.0500","581.005709350528","0","0","17","CASTILLA Y LEON","24","LEON","ASTORGA","MAGAZ DE CEPEDA","42.57011000","-6.10766300","2002-03-10","360","370","1","4","Sin datos","17","3","0","0","7891"
"2010390165","1590","106.0000","580.868728160518","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","SAN ROQUE DE RIOMIERA","43.22013000","-3.71720300","2010-03-15","0","0","0","5","CAUSA DESCONOCIDA","0","0","0","0","16814"
"2009321656","1591","106.0000","580.868728160518","0","0","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","AVIÓN","42.33103100","-8.24398500","2009-09-28","1394","1758","1","4","Otras motivaciones","79","1","8","0","0"
"2009160214","1592","106.0000","580.868728160518","0","0","11","CASTILLA-MANCHA","16","CUENCA","SERRANIA BAJA","CAÑETE","40.00991600","-1.64886100","2009-07-21","540","1740","0","1","RAYO","119","14","4","113805","0"
"2008040049","1593","106.0000","580.868728160518","0","0","4","ANDALUCIA","4","ALMERIA","LEVANTE ALMERIENSE","TURRE","37.08368700","-1.97968900","2008-06-17","475","1865","0","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","176","6","11","0","0"
"2006270692","1594","106.0000","580.868728160518","0","0","3","GALICIA","27","LUGO","TERRA CHA","CASTRO DE REI","43.12305100","-7.48056700","2006-08-15","554","1144","1","4","Sin datos","82","10","9","1534","33226"
"2002323681","1595","106.0000","580.868728160518","0","0","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","MELÓN","42.27064500","-8.24943600","2002-09-06","1075","1120","1","4","Sin datos","42","6","6","0","58410"
"2002250011","1596","106.0000","580.868728160518","0","0","2","CATALUÑA","25","LLEIDA","VAL D ARAN","BAUSEN","42.86730600","0.72051600","2002-02-03","1770","3270","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","22","2","1","0","0"
"2007240285","1597","105.9200","580.649491040741","0","0","17","CASTILLA Y LEON","24","LEON","VEGA DE ESPINAREDA","PERANZANES","42.90147700","-6.68031900","2007-11-09","1314","5924","1","4","Provocados por cazadores para facilitar la caza","38","0","5","0","0"
"2004140086","1598","105.1600","578.562594980763","0","0","4","ANDALUCIA","14","CORDOBA","VALLE DEL GUADIATO","VILLAHARTA","38.14079400","-4.89894100","2004-07-31","4380","4590","0","3","LÍNEAS ELÉCTRICAS","206","18","10","0","3663"
"2004140052","1599","105.1400","578.507575001086","0","0","4","ANDALUCIA","14","CORDOBA","VALLE DE LOS PEDROCHES","SANTA EUFEMIA","38.64695300","-4.88930800","2004-07-13","1175","1870","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","129","7","7","0","0"
"2005430185","1600","105.0800","578.342483656464","0","0","2","CATALUÑA","43","TARRAGONA","TERRA ALTA","LA POBLA DE MASSALUCA","41.21990800","0.37191500","2005-08-22","1437","2928","0","3","LÍNEAS ELÉCTRICAS","738","70","20","0","0"
"2006361535","1601","105.0000","578.122288528111","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","A CAÑIZA","42.16070400","-8.33688900","2006-08-05","1035","1125","1","4","Otras motivaciones","11","2","3","27605","246799"
"2005490476","1602","105.0000","578.122288528111","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PÍAS","42.11064600","-6.94740400","2005-04-29","300","420","1","4","Provocados por pastores y ganaderos para regenerar el pasto","2","0","0","0","0"
